date,PFE,NKE,C,TM,BIIB,AZN
20160628,0.018935,0.023126,0.050936,-0.004089,0.017453,0.040787
20160629,0.016551,0.038425,0.041543,0.016725,0.045466,0.026126
20160630,0.005713,0.00127,0.00641,-0.015071,0.01218,0.01139
20160701,0.010224,0.007428,-0.00519,-0.0035,0.013398,0.007618
20160705,0.006747,-0.007373,-0.032962,-0.004617,-0.012364,-0.008876
20160706,0.001396,0.01087,0.006866,0.00605,0.022518,-0.00199
20160707,-0.00251,0.002151,0.005602,0.008118,-0.000849,0.000665
20160708,0.009785,0.014306,0.016711,0.014713,0.016298,0
20160711,0.000831,0.001939,0.007385,0.035172,0.004934,-0.00465
20160712,0.00249,0.021643,0.027193,0.008329,0.003247,0.007674
20160713,0.001932,-0.001206,-0.002532,0.01239,-0.008565,-0.001325
20160714,0.0168,0.008622,0.025848,0.001113,0.006688,0.005968
20160715,-0.004063,-0.0106,-0.0027,0.007779,0.029383,-0.003296
20160718,-0.003536,-0.002246,0.005414,0.001746,0.00461,0.010251
20160719,0,0.000346,-0.004936,-0.004128,-0.006424,-0.008183
20160720,0.001092,0,0.002706,0.006817,0.009968,0.008911
20160721,0.000818,-0.013331,-0.007646,-0.004026,0.076369,-0.001308
20160722,0.000817,-0.004562,0.003852,0.007533,0.018871,0.019653
20160725,0.001089,0.007227,-0.005869,0,-0.001494,0.000642
20160726,0.00136,-0.013476,0.002498,-0.000729,-0.001079,-0.007705
20160727,0.000543,-0.010289,0.003171,0.00885,0.004564,0.020382
20160728,-0.004885,-0.006094,-0.001129,0.001718,0.002358,0.087191
20160729,0.005999,0.000902,-0.006125,0.007584,0.003114,-0.004374
20160801,0.011385,-0.001622,-0.008902,-0.003315,0.041044,-0.008787
20160802,-0.024658,-0.008843,-0.009903,-0.011328,0.093695,0.010934
20160803,-0.021984,-0.003095,0.020935,0.000909,-0.026567,-0.003508
20160804,-0.003967,0.000731,-0.001139,0.020351,-0.021099,0.00616
20160805,0.00825,0.019347,0.042883,0.032499,0.004451,-0.000583
20160808,-0.01439,0.002328,0.005249,0.012504,-0.007311,0.006418
20160809,0.004294,-0.003751,-0.001305,0.000085,0.002455,-0.010435
20160810,0.001425,-0.011476,-0.009804,-0.004003,-0.017652,-0.004101
20160811,0.000569,0.029022,0.006161,0.007012,0.018195,0.00775
20160812,-0.004836,-0.004936,-0.00328,0.00017,-0.001749,-0.007986
20160815,0.003716,0.005669,0.017771,-0.001783,-0.001752,-0.002982
20160816,-0.009114,0.001938,0.004958,-0.002551,0.000096,0.003289
20160817,0.01006,-0.000352,0.000215,0.016371,0.001276,0.002086
20160818,0.001423,0.006155,-0.002788,-0.002181,-0.001402,-0.001487
20160819,-0.005968,0.02954,0.000645,0.005717,0.010945,-0.000298
20160822,-0.004002,-0.004075,0.002794,0.008025,0,0.008641
20160823,0.007176,0.016365,-0.0015,-0.006469,0.004293,-0.000591
20160824,-0.007695,0.010064,0.001502,0.009182,-0.027784,-0.009755
20160825,-0.001436,-0.016274,0.001286,-0.005045,-0.008017,-0.00806
20160826,0.001438,-0.004051,0.008348,-0.013883,0.004302,-0.005417
20160829,0.008329,-0.006271,0.003184,0.0145,-0.00662,0.007564
20160830,-0.006551,-0.010745,0.013542,0.007479,0.005651,-0.002703
20160831,-0.002294,-0.006207,-0.00334,-0.005031,-0.007243,-0.012044
20160901,-0.003448,0.01839,-0.00796,0.003233,0.001309,-0.006401
20160902,0.002595,-0.008883,0.003167,0.008759,0.024703,0.021779
20160906,0,-0.010514,-0.004631,-0.01155,-0.009311,-0.006605
20160907,0.002013,0.0054,0.004018,0.00058,0.005247,0.00272
20160908,-0.003444,-0.026854,0.006529,0.002236,-0.014633,-0.004219
20160909,-0.017857,-0.014955,-0.012973,-0.01942,-0.037793,-0.025424
20160912,0.016129,0.01229,0.013144,0.014242,0.022155,0.032298
20160913,-0.017605,-0.011427,-0.018205,-0.012796,-0.017346,-0.015042
20160914,-0.002938,-0.004334,-0.003623,-0.011447,0.008002,0.010996
20160915,0.005893,0.006167,0.007059,0.00613,0.010107,0.016918
20160916,-0.005858,-0.005228,-0.014231,-0.029957,0.005581,0.004753
20160919,-0.008544,-0.004168,0.003878,0.003838,-0.003317,-0.00887
20160920,0.004755,-0.001456,-0.001073,0.01208,0.011697,0.003878
20160921,0.013901,0.008566,0.007735,0.025674,0.016121,0.002972
20160922,-0.003792,0.001265,0.004478,0.011302,0.009006,0.015704
20160923,0.003221,-0.004692,0.000849,-0.025993,-0.007084,-0.009043
20160926,-0.018097,-0.013599,-0.026723,-0.00476,-0.00883,-0.012364
20160927,0.005648,0.017279,0.01046,0.010418,0.015202,0.001788
20160928,0.00473,-0.037767,0.010783,0.009141,-0.012654,0.006248
20160929,-0.019712,-0.020469,-0.022829,-0.013942,-0.01536,-0.022768
20160930,0.016507,0.009394,0.031223,0.000603,0.02371,-0.005749
20161003,-0.00561,0.00038,-0.004235,-0.006893,-0.0046,0.00426
20161004,0.001188,-0.010063,0.015309,0.000607,-0.000353,-0.01303
20161005,0.005338,-0.000384,0.018848,0.015087,-0.005715,0.000921
20161006,-0.007375,-0.001727,0.008633,-0.005381,-0.011979,-0.010429
20161007,-0.002675,-0.004613,0.00428,-0.004723,-0.001307,0.00093
20161010,0.00149,0,0.005479,0.004573,-0.003272,-0.007123
20161011,-0.014281,0.000579,-0.011302,-0.009449,-0.020651,-0.02932
20161012,-0.001811,0.011964,-0.00592,-0.001474,-0.021522,-0.010283
20161013,-0.009374,-0.007818,-0.004723,-0.003995,0.008668,0.001299
20161014,-0.003052,-0.00788,0.002888,0.003488,-0.013281,-0.008106
20161017,-0.004899,-0.01143,-0.000206,0.002954,0.004028,0.004577
20161018,0.005846,0.003723,0.008025,-0.003292,0.011588,0.017572
20161019,-0.002753,0.011324,0.010002,-0.001391,0.000305,-0.01567
20161020,-0.00184,0.001737,0.002021,0.01088,0.015315,0.007147
20161021,-0.011063,-0.002313,-0.000202,-0.007491,-0.030067,-0.009032
20161024,-0.001554,0.001932,0.000202,0.001562,0.000447,-0.020833
20161025,0.004668,-0.015809,0.000202,-0.001732,-0.016439,-0.009641
20161026,0.003718,0.018022,0.008469,0.002169,0.036573,-0.006714
20161027,0.002469,-0.001539,-0.0016,-0.005628,-0.018788,-0.035485
20161028,-0.016933,0.002505,-0.00741,-0.000348,-0.024924,0.002102
20161031,-0.00689,-0.035371,-0.008273,0.007404,-0.012199,-0.00979
20161101,-0.020183,-0.01116,-0.004273,-0.008041,0.008495,-0.011653
20161102,-0.014162,0.002015,-0.008173,-0.011767,-0.018757,0.00786
20161103,-0.024159,0.000201,-0.003914,-0.001852,-0.013597,-0.016661
20161104,0.00368,0.004625,-0.000415,-0.023063,0.012834,-0.002884
20161107,0.012667,0.019015,0.034254,0.017366,0.06722,0.008315
20161108,-0.002633,0.003339,0.001807,0.011824,-0.000068,0.003586
20161109,0.070667,0.000783,0.033661,-0.017573,0.08207,0.034298
20161110,0.042653,-0.01428,0.039155,-0.008497,0.014194,-0.043869
20161111,-0.026874,0.007541,-0.01455,0.009832,-0.016091,0.010838
20161114,-0.006444,-0.01103,0.035018,-0.001519,0.007237,-0.011794
20161115,-0.004633,-0.001593,0.014082,0.006352,0.00339,-0.000723
20161116,-0.008377,0.010971,-0.014788,0.000711,-0.015283,-0.008324
20161117,-0.007196,0.017956,0.01501,0.005952,0.005194,-0.001825
20161118,-0.007879,-0.009498,0.00018,0.007065,-0.007203,-0.008409
20161121,0.002859,0.003523,0.001443,0.004121,0.004164,0.008112
20161122,-0.007602,0.008385,0.010083,-0.006375,-0.00066,-0.033285
20161123,0.002873,-0.007155,0.010517,0.006416,-0.038289,-0.00227
20161125,0.008593,0.003506,0.001588,0.028731,-0.002386,0.027683
20161128,-0.004733,-0.009899,-0.023071,-0.001273,-0.004653,-0.013653
20161129,0.012048,-0.007449,0.000901,0.005525,-0.003325,-0.000748
20161130,0.006892,-0.011061,0.01567,0.001944,-0.028735,-0.02134
20161201,-0.021157,0.015179,0.015606,-0.006412,0.005815,-0.012624
20161202,0.005404,-0.003751,-0.021826,-0.007982,0.004767,0.0031
20161205,-0.001265,0.027547,0.022492,0.006248,-0.023453,-0.002704
20161206,-0.00095,-0.024687,0.011173,0.002722,0.003239,0.007359
20161207,-0.011724,0.030255,0.019682,0.03037,-0.020126,-0.006151
20161208,-0.008015,-0.010557,0.018456,0.011115,0.014862,0.016248
20161209,0.024564,0.003298,-0.001829,0.001384,-0.006113,0.033879
20161212,0.022082,-0.00348,-0.008161,-0.009107,-0.004448,-0.0081
20161213,0.013272,0.014746,0.00403,0.009929,0.003107,0.028211
20161214,-0.000305,-0.009751,-0.005687,-0.016332,-0.003932,-0.014801
20161215,-0.002133,-0.009654,0.01312,0.0076,0.002515,0.015024
20161216,0.002748,-0.007214,-0.007969,-0.008034,-0.001986,0.005776
20161219,-0.000304,-0.001375,-0.001506,0.006942,-0.026641,-0.032663
20161220,0.000609,0.018486,0.019108,-0.001395,0.024465,0.002597
20161221,-0.013699,0.009847,-0.000822,-0.004603,-0.008684,0.00148
20161222,-0.001852,-0.003059,-0.00428,-0.003716,-0.000141,0.004435
20161223,0.004329,-0.004411,0.008266,0.001989,0.015756,0.004783
20161227,0.001539,-0.011944,0.00164,-0.01249,0.012486,-0.001831
20161228,-0.005533,-0.005264,-0.017188,-0.008125,-0.006423,-0.001834
20161229,0.004328,0.000784,-0.010993,-0.011653,-0.007675,0.005513
20161230,-0.000308,-0.004504,0.000842,0.001367,-0.01202,-0.001462
20170103,0.01601,0.022624,0.019519,0.011519,0.028669,0.014275
20170104,0.008788,0.02097,0.013534,0.022269,0.008022,0.007939
20170105,0.009612,-0.000188,-0.017424,-0.006189,-0.001632,0.027211
20170106,-0.003868,0.01602,0.00348,-0.002574,0.004871,-0.009062
20170109,-0.000299,-0.009831,-0.00545,-0.003246,0.013627,0.003517
20170110,-0.000896,-0.005058,0.000166,0.000167,-0.004113,0.007711
20170111,-0.018242,-0.007908,-0.004483,0.001253,-0.035864,-0.019826
20170112,-0.007006,-0.005504,-0.012175,-0.002252,0.002299,0.002129
20170113,-0.002454,0.009924,0.006753,0.001421,-0.010494,0.01204
20170117,-0.014145,0.013794,-0.020963,-0.011685,-0.006111,-0.003849
20170118,-0.000936,-0.007083,-0.016958,0.003209,0.00212,0.001054
20170119,-0.010303,-0.006383,-0.01272,0.004377,-0.011495,-0.020702
20170120,0.002208,0.005101,-0.009707,-0.003269,0.001106,-0.030097
20170123,-0.009758,0.000752,-0.007664,-0.005298,-0.016533,0.001108
20170124,-0.009854,0.003944,0.019037,-0.005495,-0.00797,-0.004059
20170125,0.004494,0.007671,0.016743,0.012071,-0.002118,0.011115
20170126,-0.00032,-0.003899,-0.00572,-0.000672,0.020678,-0.020887
20170127,0.004476,-0.008574,-0.004358,-0.019247,-0.002438,0.01235
20170130,-0.003501,-0.002068,-0.008755,-0.005313,-0.007728,0.001479
20170131,0.013414,-0.003391,-0.013778,-0.002757,0.004274,0.005168
20170201,0.008194,0.002268,0.00394,-0.004233,0.016051,0.019464
20170202,0.001895,-0.004149,0.001606,-0.006334,0.017857,-0.007205
20170203,0.011346,-0.008333,0.031797,0.005152,0.001665,0.013062
20170206,0.004363,0.008403,-0.002078,-0.015723,0.000907,0.006089
20170207,-0.004654,0.000189,-0.007807,-0.002383,0.00453,0.006052
20170208,0.00187,0.020261,-0.015212,0.002035,0.009883,0.012739
20170209,0.007467,0.02654,0.01669,-0.011918,0.006326,0.02376
20170210,-0.000927,0.016453,0.006462,0.008667,0.015974,0.00785
20170213,0.008037,-0.002312,0.022905,0.010984,0.015104,0.003725
20170214,0.004293,0.006418,0.014928,0.002979,0.022337,-0.001687
20170215,0.023206,0.003366,0.011198,-0.007513,0.026303,0.006759
20170216,0.003283,-0.006179,-0.001983,-0.002289,-0.008577,-0.002774
20170217,0,0.008172,-0.003478,0.003088,-0.004102,0.013908
20170221,0,0.010749,0.006315,0.005277,-0.00706,-0.005144
20170222,-0.000892,0.015342,0.001156,0.000875,0.002544,-0.003102
20170223,0.013992,-0.014595,0,0.001661,-0.010013,0.020401
20170224,0.005872,0.00819,-0.017486,-0.007156,0.001335,-0.005422
20170227,0.000584,-0.002938,0.007723,0.004131,0.021043,0.000681
20170228,-0.004667,-0.009187,-0.003499,-0.009541,-0.00869,-0.003745
20170301,0.008792,0.013821,0.028925,0.014052,0.016147,0.002051
20170302,0.002615,0.000518,-0.014787,-0.011766,0.001125,0.00955
20170303,0.00029,-0.019031,0.006103,-0.000441,0.01451,0.010811
20170306,-0.004925,0.001235,-0.011803,-0.003794,-0.007353,-0.010027
20170307,-0.01048,-0.003875,0.00365,-0.002303,-0.015423,-0.004051
20170308,-0.002354,-0.000707,0.010083,-0.007545,0.010271,-0.003051
20170309,0.004129,-0.002654,0.0072,0.003488,-0.003502,0.0051
20170310,0.001762,0.001242,-0.000975,0.004189,-0.002798,-0.000338
20170313,0,0.004253,0.00065,0.006568,0.00243,0.017597
20170314,0.003225,0.010764,-0.001463,-0.011552,-0.001639,0.007649
20170315,0.011981,0.006634,-0.009766,0.01026,0.000581,-0.00297
20170316,-0.005775,-0.001041,0.005095,0,-0.046747,0.010262
20170317,-0.003195,0.003472,-0.012756,-0.009096,-0.010288,0.00557
20170320,0.001748,0.015225,-0.01292,-0.001871,-0.004672,0.000326
20170321,-0.003781,-0.011418,-0.026011,-0.005446,0.003603,-0.010749
20170322,0.006423,-0.070505,-0.004652,-0.005027,0.007542,0.020086
20170323,-0.005222,0.026892,0.004847,-0.002887,-0.008853,0.010329
20170324,-0.008457,0.01788,0.000345,0.007692,-0.002142,0.000319
20170327,0.005294,-0.00763,0.004477,0.003323,0.001492,0.01565
20170328,-0.000585,0.012337,0.018687,0.006086,-0.004069,-0.01478
20170329,0.004977,0.00106,-0.000505,-0.019215,-0.020357,-0.001277
20170330,0.000582,-0.011291,0.018858,-0.001723,0.001974,-0.003835
20170331,-0.004076,-0.005532,-0.011403,-0.013084,0.016205,-0.000962
20170403,0.000877,-0.00305,-0.00234,-0.000921,-0.00267,0
20170404,0.002921,-0.009359,0,-0.0047,0.005684,0.004496
20170405,-0.004368,-0.00109,-0.001508,-0.017313,-0.013856,-0.026215
20170406,-0.00234,0.00291,0.005034,-0.00603,0.001849,-0.000657
20170407,-0.000293,-0.000544,-0.007681,0.003886,-0.008157,-0.004599
20170410,-0.001759,-0.003811,-0.002524,0.000661,0.002121,-0.013201
20170411,-0.003232,0.000364,-0.004217,0.003963,-0.002414,0.009365
20170412,-0.000295,0.011835,-0.008809,-0.009023,0.001005,-0.001325
20170413,-0.001179,-0.004139,-0.008033,-0.01195,0.011007,0
20170417,0.003542,0.016263,0.016368,0.018622,0.007981,0.000332
20170418,-0.004706,-0.002312,-0.009663,-0.007539,-0.010545,-0.012935
20170419,-0.006797,-0.004456,-0.011811,-0.006646,0.002877,0.000336
20170420,0.003868,0.009667,0.011779,0.013191,0.001912,0.004367
20170421,-0.002964,-0.009752,-0.011813,0.005472,0.001762,-0.004682
20170424,0.002973,-0.006804,0.029799,0.003847,0.014362,0.016129
20170425,0.000593,-0.000361,0.012954,0.01617,0.036228,0.008267
20170426,0.002666,-0.00523,-0.001827,0.010946,-0.024086,0.002952
20170427,0.000295,0.00562,-0.009151,-0.004549,-0.012179,0.009156
20170428,0.001772,-0.001082,-0.004546,-0.011608,-0.01938,-0.019767
20170501,-0.004127,-0.00758,0.005751,0.00148,-0.000664,0.000661
20170502,-0.005033,0.001455,0.004205,0.00868,0.001144,0.014205
20170503,-0.004165,-0.009806,0.008876,-0.003387,0.000074,-0.006515
20170504,-0.000598,-0.0011,-0.000498,0.002664,-0.010171,0.004262
20170505,0.000897,-0.009547,0.000498,0.006871,-0.024013,-0.00555
20170508,-0.000896,0.006487,0.004316,0.002548,-0.006599,-0.007551
20170509,-0.002093,0.010866,-0.004463,-0.0157,0.003302,0.022163
20170510,-0.000899,-0.006012,0.002324,-0.024433,-0.01286,0.004531
20170511,0.000303,-0.005865,0.005466,0.009734,-0.014617,0.002899
20170512,-0.000908,-0.000737,0.006096,-0.003557,0.002715,0.092194
20170515,0.003332,-0.007934,0.005731,-0.00047,0.01448,0.006176
20170516,-0.0157,-0.018412,0.017421,0.004793,-0.003442,0.005846
20170517,-0.01135,-0.018568,-0.040166,-0.010569,-0.024453,-0.006975
20170518,-0.00031,-0.002317,0.001667,0.009264,0.005849,-0.00439
20170519,0.007449,0.001741,0.016977,0.007399,-0.010759,-0.003527
20170522,-0.010474,-0.003863,-0.000655,-0.000558,-0.0002,0.001475
20170523,0.000623,0.012216,0.010645,0.005395,-0.007759,0.003829
20170524,-0.0028,-0.00364,0.009075,-0.007032,0.02108,0.005575
20170525,0.003432,0.006537,-0.005139,-0.000186,-0.001421,0.002043
20170526,-0.000622,0.004585,0.001937,-0.001864,-0.008578,-0.014269
20170530,-0.000311,0.006275,-0.006928,0.007283,-0.016986,0.004727
20170531,0.016184,0.001323,-0.017846,-0.003152,0.004989,0.011173
20170601,0.001838,-0.009625,0.00892,0.007997,0.018606,0.012213
20170602,-0.005197,0.013002,0.000491,0.008948,0.016919,0.008618
20170605,-0.005839,0.000566,0.002291,-0.014721,0.007208,-0.005412
20170606,-0.008655,-0.009998,-0.003918,0.000371,-0.005184,0.000573
20170607,-0.002183,0.014291,0.01426,-0.002505,-0.006727,-0.001717
20170608,-0.007813,-0.000564,0.021493,-0.016275,0.006812,-0.00172
20170609,0.032126,0.004887,0.019617,-0.000378,0.010577,-0.018667
20170612,-0.002136,0.010662,-0.002017,0.006715,0.008542,-0.003219
20170613,-0.00367,0.005182,0.005753,0.009018,-0.002632,0.003817
20170614,0.003376,0.006444,0.000464,-0.00661,-0.030793,0.004972
20170615,0.003671,-0.032199,-0.00958,-0.008622,0.006512,-0.007276
20170616,0.004877,-0.034027,-0.003276,-0.008319,-0.012862,0.012606
20170619,0.007583,0.018004,0.009235,-0.001907,0.034957,0.002895
20170620,0.010235,-0.008843,-0.00884,-0.008405,0.020956,0.00231
20170621,0.009535,0.019977,-0.001252,0.007128,0.047368,0.004608
20170622,0.005313,-0.003613,-0.00329,0.008894,0.007071,0.013761
20170623,0.00323,0.008588,-0.003301,-0.00237,-0.000891,-0.008201
20170626,-0.003804,0.008136,0.005835,-0.00247,-0.001819,0.002281
20170627,-0.007932,-0.006194,0.007056,-0.004191,-0.030592,-0.016501
20170628,-0.000592,0.007743,0.014791,0.007366,0.012498,-0.006364
20170629,-0.003556,-0.003561,0.027616,-0.009211,-0.01005,-0.006696
20170630,-0.001189,0.109648,-0.001493,0.006517,-0.001913,-0.000879
20170703,0.006847,-0.005932,0.020634,0.009617,0.004275,-0.00616
20170705,-0.005322,-0.018585,0.002783,0.023578,0.019044,0.008264
20170706,-0.012485,-0.006949,-0.01198,-0.009951,-0.020705,-0.015222
20170707,0.003913,0.014346,0.00414,0.009493,0.007244,0.00327
20170710,0.001799,0.012935,-0.003829,-0.002305,-0.001278,-0.003556
20170711,-0.007184,-0.009365,-0.012269,-0.000092,-0.006652,-0.011597
20170712,0.001507,0.000688,0.001497,0.015341,0.012217,-0.009627
20170713,0.001806,-0.004809,0.001494,-0.000273,0.011924,-0.0161
20170714,0.004507,0.001036,-0.004476,0.003278,0.008802,0.045693
20170717,-0.005384,-0.003621,0.001649,0.00118,0.006552,-0.014467
20170718,0.003308,-0.002423,0.000898,-0.002991,-0.000177,0.003894
20170719,0.007794,0.002082,-0.002841,-0.002727,-0.0023,0.002686
20170720,-0.002379,0.023022,-0.005097,0.001276,-0.001809,0.008631
20170721,-0.001789,0.014382,-0.005425,-0.004825,0.005259,0.004721
20170724,-0.004779,-0.016681,0.001515,0.000915,0.006292,-0.005874
20170725,-0.006603,0.007464,0.029198,0.006581,-0.006112,-0.002068
20170726,-0.006344,-0.017343,-0.000735,0.005811,0.044706,0.004737
20170727,0.003345,-0.003598,-0.00559,0.008125,-0.025912,-0.149087
20170728,0.004546,0.008942,-0.002515,0.005283,-0.001771,0.04813
20170731,0.000302,0.006477,0.015127,0.005167,0.00748,-0.002973
20170801,-0.002412,0.013379,0.016801,0.011787,0.005387,-0.008615
20170802,0.004837,-0.000836,-0.002586,0.000175,-0.010819,0.013703
20170803,0.015492,0.005854,-0.013973,-0.012786,-0.006632,0.00033
20170804,0.006282,-0.006319,0.012476,0.008072,0.00762,-0.005603
20170807,-0.00981,0.000502,0.00087,0.004312,0.009505,-0.003646
20170808,-0.000901,-0.005519,-0.002318,0.000789,-0.006014,-0.010313
20170809,0.005108,0.0074,-0.006533,-0.009806,-0.001798,0.005714
20170810,-0.000897,-0.013856,-0.017682,-0.006366,-0.026287,-0.01493
20170811,-0.005087,-0.001693,-0.006248,-0.002314,0.008999,0.001722
20170814,0.001805,0.013736,0.016317,0.008116,0.008354,0.000688
20170815,0.002101,-0.020408,0.001178,0.002212,0.006537,-0.001375
20170816,-0.000599,-0.000342,-0.003825,-0.007857,0.021395,0.004129
20170817,-0.01229,-0.018449,-0.016393,-0.008364,-0.032848,-0.003427
20170818,-0.008498,-0.043683,-0.0003,0.002512,-0.009317,0.001376
20170821,0.002755,-0.024386,-0.009462,0.008861,0.004898,-0.005495
20170822,0.011905,0.0097,0.013647,0.001331,0.012608,0.003798
20170823,0.002715,-0.009607,0.005684,-0.000177,-0.01423,0.002408
20170824,-0.000301,0.00429,0.006842,-0.005583,0.009942,0.011325
20170825,0.004815,0.001114,0.002364,0.005525,-0.001366,-0.007805
20170828,0.002396,-0.003154,-0.00059,-0.005051,0.025398,0.00684
20170829,0.000896,-0.018612,-0.004866,-0.001692,0.004379,0.000679
20170830,-0.001493,-0.003224,0.007854,0.001874,0.034641,-0.007128
20170831,0.014051,0.008181,0.000294,0.006145,0.042173,0.019829
20170901,0.001179,0.010415,0.008085,0.000443,0.014057,0.009387
20170905,-0.004711,-0.006559,-0.020706,0.00522,-0.016137,-0.001328
20170906,0.005621,-0.004716,0.002382,0.000968,0.004844,0.008979
20170907,0,-0.007013,-0.018717,0.004836,0.020608,0.051088
20170908,0.003236,-0.003627,0.001665,0.006038,0.007502,0.011289
20170911,0.006452,0.0159,0.023273,0.010959,0.000644,0.022946
20170912,0.030594,0.006977,0.01595,0.002667,0.009647,0.013034
20170913,-0.008764,0.002247,0.008722,0.000601,-0.017107,-0.02304
20170914,0.01911,0.003924,-0.002162,0.004202,-0.001203,-0.000919
20170915,-0.010355,0.002606,-0.002888,0.005038,-0.007415,-0.002759
20170918,0.005373,-0.006868,0.022596,-0.00085,-0.009587,-0.003382
20170919,-0.002813,-0.003178,0.00779,0.021005,-0.000786,0.007711
20170920,0.015233,0.004313,0.004357,0.002582,0.003366,0.007958
20170921,-0.000556,-0.006908,0.004198,-0.002658,-0.012445,-0.003644
20170922,-0.000278,0.00094,-0.005017,0.004831,0.010888,0.034745
20170925,-0.012514,-0.000188,-0.007843,0.002819,-0.002983,0.001473
20170926,-0.005914,0.00883,0.001412,0.002976,-0.001417,-0.019118
20170927,0.004249,-0.019181,0.018889,0.001319,-0.013436,-0.001199
20170928,0.004231,-0.000759,0.005119,-0.000762,-0.008951,0.005104
20170929,0.002809,-0.01482,0.001239,-0.003595,0.010065,0.011947
20171002,0.010364,0.000386,0.014573,0.001175,0.009741,0.011511
20171003,0.001941,-0.007712,0.004471,0.008633,0.003859,-0.000292
20171004,-0.004981,0.011852,-0.000944,0.005235,-0.007782,0.002627
20171005,0.001112,0.00192,0.022414,-0.001075,0.037533,-0.003493
20171006,0.001389,0.004599,-0.001057,0.008524,0.002265,0.000876
20171009,0.002497,-0.017169,-0.003305,-0.001641,0.004672,0.006422
20171010,0.007194,0.000194,-0.002786,0.019808,0.011611,0.00435
20171011,0.001374,-0.009703,-0.003192,-0.004191,0.001082,-0.001155
20171012,-0.002744,-0.003919,-0.034294,-0.002994,0.00036,-0.001735
20171013,-0.000275,0.002951,-0.003593,0.001542,0.012991,0.002317
20171016,-0.009906,0.00765,-0.004715,0.000324,-0.005805,0.001156
20171017,0.006115,0.012264,0.005852,-0.000891,0.026186,0.003752
20171018,-0.010221,0.005769,0.012883,0.007704,0.000319,-0.003738
20171019,0.011443,0.007457,-0.003282,-0.009577,-0.006268,0.001732
20171020,0.004967,0.007022,0.008919,0.0052,-0.012616,-0.002593
20171023,-0.000549,0.011308,0,-0.007598,-0.028246,-0.006644
20171024,-0.003571,-0.004473,0.009656,0.009041,-0.03902,-0.005234
20171025,-0.003033,0.028454,-0.008351,-0.012431,-0.003452,-0.002631
20171026,-0.011615,0.034037,0.002309,0.012343,-0.022248,-0.017292
20171027,-0.003917,-0.014962,0.001084,0.003068,0.000325,-0.001193
20171030,-0.01264,-0.01233,-0.001218,0.001288,0.026191,0.008361
20171031,-0.00256,-0.005066,-0.003795,-0.003135,-0.01311,0.021617
20171101,0.005704,0.001455,0.007211,0.003468,0.013059,0.001739
20171102,0.005672,0.000908,0.009591,0.007072,-0.020049,-0.013021
20171103,0.002538,0.010704,-0.00495,0.002474,0.01532,0.010847
20171106,-0.00647,0.005924,-0.003376,0.00008,0.004234,-0.007541
20171107,0.001133,-0.015882,-0.01477,0.014567,-0.006023,-0.017826
20171108,-0.000566,0.011061,-0.005089,0.00408,-0.003157,-0.008331
20171109,0.005093,0.006636,0.001244,-0.019691,-0.008382,-0.006601
20171110,-0.000568,-0.000713,-0.002485,-0.007732,0.001549,-0.00604
20171113,0.003411,-0.003209,-0.003599,0.009479,0.016976,0
20171114,0.002266,0.001252,-0.00639,-0.006366,-0.019068,0.010331
20171115,-0.000565,0.011611,0.002796,-0.00969,0.001905,0.004211
20171116,0.005656,0.010595,-0.000837,0.005742,0.011925,0.003893
20171117,-0.005343,0.034248,-0.004744,-0.008684,-0.000032,-0.00179
20171120,-0.000565,0.001014,0.010094,0.008111,-0.014364,-0.002391
20171121,0.005375,0.002363,0.00458,0.011988,-0.001293,0.010485
20171122,-0.003095,-0.005388,-0.001658,0.002385,0.002394,0.002965
20171124,0.001694,0.004232,-0.003321,-0.000238,-0.002679,0.000296
20171127,0,0.005226,-0.008748,-0.000555,0.008933,-0.004728
20171128,0.010144,-0.000838,0.032357,0.007779,0.017355,-0.004751
20171129,0.010042,0.013092,0.018182,-0.003229,0.008892,-0.005967
20171130,0.001381,0.000994,0.00613,-0.001659,0.006907,-0.013505
20171201,0.002482,-0.005627,0.000132,-0.015672,-0.008753,-0.000608
20171204,-0.007978,0.003674,0.021057,-0.003538,-0.006106,-0.0207
20171205,-0.011925,0.005324,-0.007263,-0.001937,0.007782,0.000933
20171206,-0.001965,-0.011586,-0.014372,-0.005741,-0.016288,-0.003416
20171207,-0.001687,0.014735,-0.006098,0.003415,0.015604,0.004051
20171208,0.006761,0.011551,0.009736,0.008591,0.019401,0.016139
20171211,0.01315,0.009951,0.001849,-0.004178,0.006937,0.011607
20171212,0.010218,0.0042,0.003955,0.002582,-0.000854,0.009058
20171213,0.00164,0.034261,-0.013263,0.005392,0.009031,0.004488
20171214,-0.004913,0.003577,-0.016236,0.00064,-0.02165,-0.008341
20171215,0.020296,0.004029,0.011499,-0.00528,0.013568,-0.004806
20171218,-0.001882,0.000309,0.012037,0.023967,-0.006068,0.006339
20171219,-0.005117,-0.008795,-0.012819,-0.002435,0.003283,-0.005699
20171220,-0.012994,-0.010118,-0.000535,0.004881,0.019724,-0.004223
20171221,-0.006034,0.018556,0.015537,0.005093,-0.032837,0.013026
20171222,-0.002759,-0.02285,-0.004352,0.000312,-0.009364,0.005084
20171226,0.001937,0.005688,-0.009405,-0.00265,0.000876,0.00119
20171227,0.003314,-0.010998,0.001471,0.001953,0.000907,0.00208
20171228,0.001101,0,0.002537,0.000312,0.000812,0.011566
20171229,-0.004124,-0.006354,-0.008924,-0.008576,-0.005494,0.017297
